,meter_sale_price,procedure_area,rooms_en,floor_bin,swimming_pool,balcony,elevator,metro,has_parking,area_name_en,instance_date
6432,12674.4,72.09,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-02-27
246173,14145.45,60.09,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-10-17
277097,9409.36,73.06,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-06-08
51047,7812.5,46.08,Studio,11-20,1,1,0,1,0,Me'Aisem First,2025-03-04
76813,16853.63,39.16,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-07-15
242875,12935.52,65.19,1 B/R,Below 1st floor,1,1,0,1,1,Me'Aisem First,2025-08-22
135622,11491.79,100.17,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-08-06
97785,14388.49,34.75,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-07-29
66444,13195.88,97.0,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-12-27
309483,16633.79,40.56,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-06-17
223941,13712.1,71.35,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-27
103600,12761.76,44.67,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-07-09
105831,4714.69,59.02,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-10-18
155326,10998.74,39.55,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-06-28
303637,6769.6,33.68,Studio,21-30,1,1,0,1,1,Me'Aisem First,2022-03-14
140647,12670.73,68.28,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2023-04-04
11452,10552.64,109.76,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-11
46404,15956.17,166.08,3 B/R,1-10,0,1,1,1,1,Me'Aisem First,2025-04-15
218781,12764.93,166.08,3 B/R,1-10,0,1,1,1,1,Me'Aisem First,2025-04-15
36459,9662.7,111.77,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-03-17
125359,2431.51,123.38,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2022-09-29
204634,15717.21,38.7,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-09-18
70049,15763.39,45.97,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-03-28
233370,14047.98,92.54,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-03-27
162516,8694.37,33.93,Studio,11-20,1,1,0,1,1,Me'Aisem First,2023-09-08
269727,7590.82,55.33,1 B/R,11-20,1,1,0,1,1,Me'Aisem First,2024-02-23
277489,11948.73,113.45,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-28
33894,18382.54,38.95,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-07-01
274553,5101.24,63.71,1 B/R,11-20,1,1,0,1,1,Me'Aisem First,2025-05-13
81423,2755.26,157.88,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2025-07-24
1476,10638.02,76.33,1 B/R,1-10,0,1,1,1,1,Me'Aisem First,2022-04-18
54716,13048.15,90.88,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2025-06-26
56481,13044.54,76.72,1 B/R,1-10,0,1,1,1,1,Me'Aisem First,2024-11-14
148066,5843.93,58.18,1 B/R,1-10,1,1,0,1,1,Me'Aisem First,2022-06-07
262217,7552.08,46.08,Studio,11-20,1,1,0,1,1,Me'Aisem First,2024-09-19
182864,13191.2,43.62,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-07-31
176992,11788.98,33.93,Studio,11-20,1,1,0,1,1,Me'Aisem First,2024-04-15
71389,8446.79,100.63,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-05-01
71381,12410.61,57.72,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-06-12
36225,4521.71,88.31,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2022-03-16
49678,13575.86,85.77,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-09-01
204282,9292.42,127.76,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2022-03-24
201614,8589.35,34.75,Studio,1-10,1,1,0,1,1,Me'Aisem First,2025-03-18
286590,6506.62,89.14,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2023-08-16
199340,8403.5,60.51,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-06-26
236640,18920.25,40.25,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-07-24
105890,7626.96,100.85,2 B/R,21-30,1,1,0,1,1,Me'Aisem First,2025-06-26
51793,15267.28,63.84,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-27
292078,12607.19,106.75,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-27
140737,4731.33,88.77,1 B/R,Below 1st floor,0,1,1,1,1,Me'Aisem First,2022-08-22
51387,10981.19,98.35,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-06-16
241589,14146.86,81.62,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2025-07-24
76068,8998.2,116.69,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2024-12-19
296205,6944.44,46.08,Studio,11-20,1,1,0,1,0,Me'Aisem First,2024-04-23
128159,16933.01,39.03,Studio,1-10,1,1,1,1,0,Me'Aisem First,2024-06-17
258075,15455.31,40.21,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-07-01
51154,2825.15,130.57,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2023-09-28
1037,9096.82,46.17,Studio,1-10,1,1,0,1,1,Me'Aisem First,2025-05-15
100933,4449.45,126.42,3 B/R,11-20,1,1,0,1,1,Me'Aisem First,2023-07-13
77933,18844.29,35.13,Studio,11-20,1,1,1,0,1,Me'Aisem First,2025-03-24
167252,8610.45,33.68,Studio,21-30,1,1,0,1,1,Me'Aisem First,2023-11-29
130978,14689.92,75.07,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-02
128036,7227.16,75.41,1 B/R,1-10,1,0,0,1,1,Me'Aisem First,2024-11-04
46006,7369.95,116.69,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2025-04-03
286825,10666.79,57.72,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-10-04
281994,19884.57,37.92,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-04-16
286527,19873.67,41.16,Studio,Below 1st floor,1,1,0,1,1,Me'Aisem First,2025-08-27
310756,4745.47,46.36,Studio,1-10,1,1,0,1,0,Me'Aisem First,2022-06-07
135630,7379.46,102.04,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2022-03-17
76381,7867.53,66.73,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2022-01-07
90900,6618.92,46.08,Studio,11-20,1,1,0,1,1,Me'Aisem First,2023-06-15
267093,9765.63,46.08,Studio,11-20,1,1,0,1,1,Me'Aisem First,2024-10-14
71059,5143.23,46.08,Studio,11-20,1,1,0,1,0,Me'Aisem First,2023-01-05
80030,15844.09,45.97,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-04-07
96268,13827.57,107.94,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-03-20
76394,13180.13,59.18,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-12-12
41804,18073.32,37.55,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-08-05
264953,16001.2,43.08,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-02-10
160247,17555.19,37.99,Studio,1-10,1,1,1,1,1,Me'Aisem First,2023-11-27
170059,12491.16,114.61,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-02
281921,11486.76,28.86,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2025-05-02
163426,12140.76,85.38,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-05-12
174381,5450.34,116.69,2 B/R,1-10,1,1,0,1,0,Me'Aisem First,2024-08-08
227040,8831.86,91.01,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-04-17
277080,11926.7,63.2,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-10-31
89113,6924.9,88.81,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-01-08
145554,12057.75,108.19,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-08-14
174701,12911.39,68.28,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2023-05-03
145231,8856.52,50.81,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-03-13
218713,15700.14,35.35,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-08-19
142097,17812.14,34.92,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-04-29
284354,11988.54,74.85,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-07-29
23858,10638.3,34.31,Studio,11-20,1,1,0,1,1,Me'Aisem First,2025-07-09
218377,6510.42,46.08,Studio,11-20,1,1,0,1,1,Me'Aisem First,2023-06-05
219113,15756.14,37.89,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-07-14
130795,9943.0,72.63,1 B/R,1-10,0,0,1,1,1,Me'Aisem First,2024-10-07
223480,9456.32,60.8,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-06-06
161653,17983.96,34.92,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-04-14
213604,6497.73,46.17,Studio,1-10,1,1,0,1,1,Me'Aisem First,2023-09-22
125749,10655.33,134.1,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2024-06-10
3761,10495.84,33.68,Studio,21-30,1,1,0,1,1,Me'Aisem First,2024-08-14
246172,6812.41,68.64,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2022-10-10
56383,12168.35,63.2,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-09-21
51397,12072.17,114.08,2 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2022-05-12
223179,7032.52,123.0,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2024-10-09
268852,14626.46,66.66,1 B/R,1-10,1,1,1,0,1,Me'Aisem First,2025-04-14
272309,13366.88,127.18,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2024-06-27
124011,15373.91,40.25,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-03-20
291632,9789.33,155.21,3 B/R,1-10,1,1,1,1,1,Me'Aisem First,2022-12-19
248035,7127.76,66.22,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-08-17
46330,12656.61,167.68,3 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-11-20
199348,12345.43,61.84,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-05-03
189328,6902.5,46.36,Studio,1-10,1,1,0,1,0,Me'Aisem First,2024-09-25
56413,12346.91,66.11,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-08-29
24808,12118.84,82.11,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-07
43856,15973.43,38.95,Studio,1-10,1,1,1,1,0,Me'Aisem First,2024-09-10
209159,12475.11,127.06,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2023-08-10
152820,19655.78,39.04,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-06-27
39449,6856.01,73.08,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2022-10-11
169819,15645.29,36.46,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-07-04
91274,9272.83,164.61,2 B/R,Below 1st floor,0,1,1,1,1,Me'Aisem First,2024-11-12
36152,8246.53,46.08,Studio,11-20,1,1,0,1,0,Me'Aisem First,2025-01-29
173029,11190.49,106.04,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-04-29
210471,14232.85,35.13,Studio,11-20,1,1,1,0,1,Me'Aisem First,2025-02-17
150539,9770.03,133.06,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2024-01-08
199594,14381.64,63.79,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-06-03
272635,11804.77,88.1,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-06-26
110708,5087.05,121.98,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2022-02-08
233392,13025.86,74.45,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-02-29
130796,12010.57,83.26,1 B/R,1-10,0,1,1,1,1,Me'Aisem First,2025-07-09
130396,6948.18,130.25,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2025-05-09
57929,17268.04,34.92,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-02-24
262211,5908.9,46.54,Studio,1-10,1,1,0,1,0,Me'Aisem First,2024-11-07
21982,14716.74,43.98,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-03-25
125676,13192.61,68.22,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-04-02
108575,16844.67,38.95,Studio,1-10,1,1,1,1,0,Me'Aisem First,2024-10-08
16535,13247.17,70.43,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-10-02
78816,9180.67,33.93,Studio,11-20,1,1,0,1,1,Me'Aisem First,2024-06-14
223495,11077.87,136.57,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-11-25
189335,9053.5,46.17,Studio,1-10,1,1,0,1,1,Me'Aisem First,2025-03-13
115921,12565.27,61.28,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-01
281925,11321.22,40.19,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-12-26
206869,10345.67,41.08,Studio,1-10,1,1,1,1,1,Me'Aisem First,2023-03-14
306246,8662.51,57.72,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-02-27
1814,18194.95,38.41,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-10-03
201734,18164.54,37.02,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-07-29
132933,5974.93,34.31,Studio,11-20,1,1,0,1,1,Me'Aisem First,2022-09-27
305962,7247.63,46.36,Studio,1-10,1,1,0,1,1,Me'Aisem First,2025-07-14
167456,7255.58,55.13,1 B/R,11-20,1,1,0,1,1,Me'Aisem First,2023-09-05
125685,8965.48,83.54,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-06-07
172061,6476.48,33.93,Studio,11-20,1,1,0,1,1,Me'Aisem First,2022-12-15
273732,14318.44,34.92,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-02-17
201800,5612.93,44.54,1 B/R,Below 1st floor,1,1,0,1,1,Me'Aisem First,2024-10-02
21985,14056.04,78.76,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-08-09
192105,6928.18,97.4,1 B/R,11-20,1,1,0,1,1,Me'Aisem First,2024-10-03
87834,14216.66,35.17,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-04-01
31814,17024.8,38.68,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-07-10
311042,9875.26,57.72,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-04-15
56402,9620.72,108.1,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-09-05
267090,6902.5,46.36,Studio,1-10,1,1,0,1,1,Me'Aisem First,2023-03-22
36479,9896.91,97.0,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-12-27
110711,4988.17,106.73,2 B/R,Below 1st floor,1,1,0,1,1,Me'Aisem First,2022-10-14
21986,18582.66,37.54,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-10-16
209045,11458.61,96.96,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-01-25
197720,17915.63,40.3,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-06-16
66149,5582.46,40.14,Studio,1-10,1,0,1,1,1,Me'Aisem First,2023-02-20
172516,11214.95,109.14,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-08-15
86286,10555.73,108.19,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-01
159914,6396.38,50.81,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-12-08
44683,16628.37,75.56,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-28
298700,7099.57,57.75,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-03-20
46341,13435.07,72.06,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-05-16
131106,12941.18,81.6,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-02
259120,10334.85,48.38,Studio,11-20,1,1,1,0,1,Me'Aisem First,2025-04-29
91276,11654.44,67.19,1 B/R,1-10,0,0,1,1,1,Me'Aisem First,2022-01-11
133936,15927.21,40.3,Studio,1-10,1,1,1,1,0,Me'Aisem First,2025-05-01
288295,14172.34,35.28,Studio,21-30,1,1,1,0,1,Me'Aisem First,2025-05-12
189333,7597.52,46.08,Studio,11-20,1,1,0,1,1,Me'Aisem First,2023-08-10
225882,11199.53,33.93,Studio,11-20,1,1,0,1,1,Me'Aisem First,2025-09-11
264815,4041.05,62.36,1 B/R,1-10,1,1,0,1,1,Me'Aisem First,2022-10-13
174375,7549.61,46.36,Studio,1-10,1,1,0,1,1,Me'Aisem First,2023-11-28
276789,6240.88,123.38,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2024-11-25
113367,11297.0,34.31,Studio,11-20,1,1,0,1,1,Me'Aisem First,2025-08-13
259938,6630.42,75.41,1 B/R,1-10,1,0,0,1,1,Me'Aisem First,2024-11-22
103593,13327.96,81.08,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-08-06
240737,10244.42,134.52,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-04-30
233393,13325.85,66.11,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-10-08
6422,13232.14,108.19,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-10-12
181217,14388.49,34.75,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-07-08
36464,12929.12,61.12,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2022-07-20
296259,8901.04,44.55,Studio,11-20,1,1,1,1,1,Me'Aisem First,2023-09-27
11422,6090.68,66.83,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-01-15
189628,8723.14,39.55,Studio,11-20,1,1,1,1,1,Me'Aisem First,2023-09-18
66448,11171.2,167.68,3 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-05-15
137121,14318.44,34.92,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-08-05
242970,7802.78,88.43,2 B/R,11-20,1,1,0,1,1,Me'Aisem First,2024-04-15
145526,9742.92,61.07,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-01-04
110715,6751.5,92.07,1 B/R,11-20,1,1,0,1,0,Me'Aisem First,2024-11-26
66473,11349.87,119.22,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-06-03
216099,6160.93,33.68,Studio,21-30,1,1,0,1,1,Me'Aisem First,2022-04-26
104478,14635.69,79.19,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2025-07-24
209076,11261.68,83.51,1 B/R,11-20,1,1,1,1,1,Me'Aisem First,2023-07-27
115917,11293.32,96.96,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-25
140641,10388.08,102.04,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-11-26
184749,15157.4,128.65,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2024-10-01
41488,9831.3,154.71,2 B/R,Below 1st floor,0,1,1,1,1,Me'Aisem First,2022-04-12
301117,5725.56,87.45,1 B/R,1-10,1,1,0,1,1,Me'Aisem First,2024-12-27
278518,13717.42,36.45,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-05-19
152819,18055.34,39.03,Studio,1-10,1,1,1,1,0,Me'Aisem First,2024-11-08
86362,4855.83,127.28,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2025-04-10
210474,20683.89,34.16,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-04-16
120818,8559.43,61.92,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-11-15
115939,13862.26,40.87,Studio,11-20,1,1,1,1,1,Me'Aisem First,2022-05-25
264829,5916.86,33.68,Studio,21-30,1,1,0,1,1,Me'Aisem First,2023-03-23
271938,5365.85,123.0,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2023-09-27
86288,13414.26,109.76,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-09-25
120811,9921.37,108.1,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-11-08
179373,7969.83,116.69,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2025-09-10
286929,14090.07,127.75,2 B/R,1-10,1,1,0,1,1,Me'Aisem First,2024-12-30
194609,11540.17,76.72,1 B/R,1-10,0,1,1,1,1,Me'Aisem First,2022-01-18
21815,14320.59,75.42,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-28
260781,11949.21,70.49,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-31
26099,4692.75,128.3,2 B/R,11-20,1,1,0,1,0,Me'Aisem First,2023-09-27
279480,17920.19,39.01,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-11-08
238226,6743.69,39.55,Studio,11-20,1,1,1,1,1,Me'Aisem First,2023-04-17
27901,14216.66,35.17,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-04-28
29726,17990.07,40.3,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-04-08
69981,9026.82,95.37,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-03
6651,15617.63,40.22,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-05-12
187988,17791.06,40.25,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-05-29
228485,12841.63,73.94,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-02-29
142921,10167.99,33.93,Studio,11-20,1,1,0,1,1,Me'Aisem First,2024-10-11
262296,8433.6,88.93,2 B/R,21-30,1,1,0,1,1,Me'Aisem First,2024-11-28
243240,6363.28,109.93,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-01-10
66526,12580.59,127.18,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2025-04-07
282372,13223.23,77.54,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-06-27
85965,4636.91,60.01,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-10-18
248059,12574.42,98.3,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-10-03
204293,12802.87,167.15,3 B/R,Below 1st floor,1,1,0,1,1,Me'Aisem First,2024-05-06
204287,9327.63,128.65,2 B/R,1-10,0,1,1,1,1,Me'Aisem First,2023-07-17
13774,9909.65,34.31,Studio,11-20,1,1,0,1,1,Me'Aisem First,2025-03-27
49686,17153.0,40.05,Studio,11-20,1,1,1,1,1,Me'Aisem First,2025-06-25
250388,17770.78,38.95,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-08-13
41490,10409.29,167.85,3 B/R,1-10,1,1,0,1,1,Me'Aisem First,2025-05-21
277105,13822.07,141.42,3 B/R,11-20,1,1,1,1,1,Me'Aisem First,2024-10-15
125665,12220.86,90.01,2 B/R,11-20,1,1,1,1,1,Me'Aisem First,2025-01-22
56814,14089.79,169.74,3 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-10
311070,11154.47,97.08,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-07-27
76422,18017.06,37.98,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-03-28
81009,7010.35,46.36,Studio,1-10,1,1,0,1,1,Me'Aisem First,2022-11-01
265180,4427.38,62.85,1 B/R,1-10,1,1,0,1,1,Me'Aisem First,2023-10-17
125680,11411.85,110.72,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-03-04
96261,14329.9,97.0,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-05-19
213929,7701.09,97.22,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-06-10
41410,9811.62,88.71,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-05-03
103660,6945.76,81.9,1 B/R,11-20,1,1,0,1,1,Me'Aisem First,2024-04-04
245971,13870.61,85.14,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-02-06
174752,10768.76,119.26,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-08-26
303639,3374.67,63.71,1 B/R,11-20,1,1,0,1,1,Me'Aisem First,2023-09-28
139300,14654.92,96.71,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-11
9462,13937.18,68.45,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-02-08
246408,14639.6,80.29,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-05-28
296523,12731.07,66.22,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-05-16
267444,15772.08,35.57,Studio,11-20,1,1,1,1,1,Me'Aisem First,2024-09-04
289073,7125.89,33.68,Studio,21-30,1,1,0,1,1,Me'Aisem First,2023-02-10
153147,9266.58,82.85,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-06-06
130724,5072.85,70.83,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-04-17
281969,12792.24,72.34,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-08-02
152872,4249.69,71.77,1 B/R,1-10,1,1,0,1,1,Me'Aisem First,2024-05-23
311046,9164.42,100.17,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-09-27
77936,17182.13,34.92,Studio,1-10,1,1,1,0,1,Me'Aisem First,2025-06-30
169803,13134.33,167.5,3 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-11
291679,17187.37,43.11,Studio,1-10,1,1,1,1,1,Me'Aisem First,2023-11-23
145294,13879.78,110.18,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-06-23
189644,12270.94,61.12,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2023-05-01
76814,14103.14,43.98,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-09-19
36730,12538.72,114.61,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-07-02
290023,17917.65,39.4,Studio,1-10,1,1,1,1,1,Me'Aisem First,2025-06-16
117392,17945.05,34.94,Studio,21-30,1,1,1,0,1,Me'Aisem First,2025-08-18
23856,6448.84,34.89,Studio,1-10,1,1,0,1,1,Me'Aisem First,2023-01-10
68791,7971.22,34.75,Studio,1-10,1,1,0,1,1,Me'Aisem First,2024-06-06
11701,14136.41,63.77,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-05-08
247737,4957.44,56.13,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2023-10-18
76461,15313.48,83.26,1 B/R,1-10,0,1,1,1,1,Me'Aisem First,2025-07-09
177122,17942.7,38.95,Studio,1-10,1,1,1,1,1,Me'Aisem First,2024-07-29
41430,13642.09,106.01,2 B/R,1-10,1,1,1,1,1,Me'Aisem First,2024-07-18
135286,9548.61,46.08,Studio,11-20,1,1,0,1,0,Me'Aisem First,2024-10-30
130456,8750.48,46.49,Studio,1-10,1,1,1,1,1,Me'Aisem First,2023-09-20
140901,14485.29,63.77,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-08-06
130726,6835.44,63.2,1 B/R,1-10,1,1,1,1,1,Me'Aisem First,2025-04-08
237914,4532.04,109.81,1 B/R,1-10,1,1,0,1,1,Me'Aisem First,2022-12-22
129030,14489.22,81.62,1 B/R,Below 1st floor,1,1,1,1,1,Me'Aisem First,2025-07-25
201607,9784.17,34.75,Studio,1-10,1,1,0,1,1,Me'Aisem First,2025-01-20
